room,timestamp,current_pm25,current_pm10,current_pm1,current_temp,current_humi,current_current,current_speed,current_volt,pm25_after_10m
room1,2025-11-01 20:10:00,17.0,17.0,11.0,23.48,43.44,1.37,1,5.0,14.0
room1,2025-11-01 20:10:00,15.0,16.0,9.0,23.49,43.6,0.7,1,5.0,14.0
room1,2025-11-01 20:10:00,14.0,16.0,9.0,23.46,43.58,1.0,1,5.0,14.0
room1,2025-11-01 20:10:00,15.0,18.0,9.0,23.48,43.59,0.93,1,5.0,14.0
room1,2025-11-01 20:10:00,15.0,18.0,9.0,23.48,43.58,1.44,1,5.0,14.0
room1,2025-11-01 20:10:00,17.0,17.0,11.0,23.46,43.47,0.63,1,5.0,14.0
room1,2025-11-01 20:10:00,15.0,15.0,9.0,23.48,43.56,1.3,1,5.0,14.0
room1,2025-11-01 20:11:00,16.0,18.0,10.0,23.45,43.54,0.93,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,18.0,10.0,23.45,43.53,0.7,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,18.0,10.0,23.45,43.54,1.52,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,17.0,10.0,23.48,43.53,0.85,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,18.0,10.0,23.45,43.54,0.7,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,17.0,10.0,23.45,43.55,0.63,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,21.0,10.0,23.46,43.5,1.07,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,20.0,10.0,23.46,43.53,0.56,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,21.0,10.0,23.48,43.53,1.07,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,20.0,10.0,23.45,43.54,1.67,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,20.0,10.0,23.48,43.55,1.07,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,21.0,11.0,23.45,43.51,0.93,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,19.0,10.0,23.48,43.5,1.15,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,18.0,10.0,23.45,43.52,1.52,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,20.0,10.0,23.45,43.56,0.85,1,5.0,13.0
room1,2025-11-01 20:11:00,11.0,13.0,7.0,23.48,43.53,0.48,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,21.0,11.0,23.48,43.51,1.22,1,5.0,13.0
room1,2025-11-01 20:11:00,17.0,21.0,11.0,23.46,43.51,0.7,1,5.0,13.0
room1,2025-11-01 20:11:00,17.0,21.0,11.0,23.48,43.53,0.85,1,5.0,13.0
room1,2025-11-01 20:11:00,17.0,21.0,11.0,23.48,43.54,1.37,1,5.0,13.0
room1,2025-11-01 20:11:00,15.0,17.0,10.0,23.46,43.53,0.93,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,16.0,10.0,23.46,43.54,0.93,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,19.0,10.0,23.46,43.48,1.15,1,5.0,13.0
room1,2025-11-01 20:11:00,14.0,14.0,9.0,23.46,43.52,0.85,1,5.0,13.0
room1,2025-11-01 20:11:00,11.0,13.0,9.0,23.48,43.53,0.93,1,5.0,13.0
room1,2025-11-01 20:11:00,11.0,13.0,9.0,23.46,43.53,0.85,1,5.0,13.0
room1,2025-11-01 20:11:00,12.0,13.0,8.0,23.46,43.55,1.22,1,5.0,13.0
room1,2025-11-01 20:11:00,17.0,21.0,11.0,23.48,43.54,1.0,1,5.0,13.0
room1,2025-11-01 20:11:00,16.0,16.0,10.0,23.45,43.49,1.37,1,5.0,13.0
room1,2025-11-01 20:11:00,13.0,15.0,9.0,23.46,43.55,1.0,1,5.0,13.0
room1,2025-11-01 20:12:00,15.0,18.0,9.0,23.48,43.46,0.63,1,5.0,15.0
room1,2025-11-01 20:12:00,12.0,14.0,7.0,23.46,43.5,0.93,1,5.0,15.0
room1,2025-11-01 20:12:00,13.0,16.0,8.0,23.49,43.51,0.78,1,5.0,15.0
room1,2025-11-01 20:12:00,14.0,17.0,8.0,23.48,43.48,0.85,1,5.0,15.0
room1,2025-11-01 20:12:00,14.0,17.0,8.0,23.48,43.5,0.85,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,18.0,9.0,23.46,43.48,1.22,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,17.0,11.0,23.49,43.5,0.85,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,17.0,9.0,23.49,43.5,0.7,1,5.0,15.0
room1,2025-11-01 20:12:00,17.0,19.0,10.0,23.49,43.44,0.93,1,5.0,15.0
room1,2025-11-01 20:12:00,17.0,19.0,10.0,23.42,43.47,1.52,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,18.0,9.0,23.46,43.49,0.78,1,5.0,15.0
room1,2025-11-01 20:12:00,17.0,18.0,10.0,23.48,43.45,0.93,1,5.0,15.0
room1,2025-11-01 20:12:00,17.0,18.0,10.0,23.48,43.5,1.22,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,17.0,11.0,23.45,43.46,1.0,1,5.0,15.0
room1,2025-11-01 20:12:00,13.0,16.0,8.0,23.48,43.47,1.15,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.48,43.49,0.63,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.48,43.47,0.93,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,16.0,11.0,23.48,43.5,1.07,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,16.0,12.0,23.49,43.48,1.0,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.51,43.5,1.52,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,16.0,12.0,23.46,43.5,0.85,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.48,43.47,1.0,1,5.0,15.0
room1,2025-11-01 20:12:00,17.0,17.0,12.0,23.46,43.47,0.7,1,5.0,15.0
room1,2025-11-01 20:12:00,16.0,16.0,12.0,23.48,43.48,0.85,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.49,43.42,0.85,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.46,43.47,0.78,1,5.0,15.0
room1,2025-11-01 20:12:00,14.0,14.0,9.0,23.48,43.44,0.7,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,11.0,23.51,43.44,0.93,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,10.0,23.48,43.44,0.7,1,5.0,15.0
room1,2025-11-01 20:12:00,15.0,15.0,12.0,23.49,43.47,0.78,1,5.0,15.0
room1,2025-11-01 20:13:00,14.0,14.0,9.0,23.45,43.49,1.37,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,15.0,10.0,23.45,43.51,0.78,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,15.0,10.0,23.45,43.5,0.93,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,15.0,10.0,23.48,43.51,0.7,1,5.0,18.0
room1,2025-11-01 20:13:00,16.0,17.0,10.0,23.49,43.52,1.3,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,9.0,23.45,43.5,0.85,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,16.0,8.0,23.49,43.52,1.37,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,16.0,8.0,23.46,43.5,0.93,1,5.0,18.0
room1,2025-11-01 20:13:00,17.0,18.0,11.0,23.48,43.42,1.52,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,16.0,9.0,23.46,43.47,1.22,1,5.0,18.0
room1,2025-11-01 20:13:00,16.0,18.0,10.0,23.49,43.48,1.22,1,5.0,18.0
room1,2025-11-01 20:13:00,16.0,17.0,9.0,23.46,43.47,0.78,1,5.0,18.0
room1,2025-11-01 20:13:00,16.0,17.0,9.0,23.46,43.52,1.0,1,5.0,18.0
room1,2025-11-01 20:13:00,17.0,18.0,11.0,23.51,43.5,0.63,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,15.0,10.0,23.49,43.45,1.0,1,5.0,18.0
room1,2025-11-01 20:13:00,16.0,18.0,11.0,23.48,43.46,0.7,1,5.0,18.0
room1,2025-11-01 20:13:00,13.0,13.0,9.0,23.48,43.47,1.07,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,16.0,11.0,23.51,43.45,1.07,1,5.0,18.0
room1,2025-11-01 20:13:00,13.0,13.0,9.0,23.48,43.41,0.56,1,5.0,18.0
room1,2025-11-01 20:13:00,13.0,13.0,10.0,23.46,43.47,0.7,1,5.0,18.0
room1,2025-11-01 20:13:00,13.0,13.0,10.0,23.46,43.45,0.7,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,15.0,12.0,23.49,43.44,1.22,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,11.0,23.48,43.47,0.93,1,5.0,18.0
room1,2025-11-01 20:13:00,15.0,16.0,11.0,23.49,43.47,0.7,1,5.0,18.0
room1,2025-11-01 20:13:00,16.0,17.0,11.0,23.51,43.47,1.0,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,11.0,23.46,43.47,1.3,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,11.0,23.46,43.43,0.63,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,10.0,23.46,43.43,0.93,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,11.0,23.45,43.5,0.63,1,5.0,18.0
room1,2025-11-01 20:13:00,14.0,14.0,11.0,23.45,43.47,0.93,1,5.0,18.0
room1,2025-11-01 20:14:00,17.0,18.0,10.0,23.49,43.48,1.52,1,5.0,17.0
room1,2025-11-01 20:14:00,13.0,13.0,9.0,23.48,43.46,1.52,1,5.0,17.0
room1,2025-11-01 20:14:00,15.0,15.0,11.0,23.46,43.48,1.0,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,16.0,11.0,23.46,43.48,0.56,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,16.0,11.0,23.46,43.49,1.37,1,5.0,17.0
room1,2025-11-01 20:14:00,15.0,17.0,10.0,23.48,43.53,0.63,1,5.0,17.0
room1,2025-11-01 20:14:00,15.0,16.0,9.0,23.48,43.5,0.93,1,5.0,17.0
room1,2025-11-01 20:14:00,15.0,16.0,9.0,23.49,43.5,1.07,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,17.0,10.0,23.51,43.52,0.93,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,17.0,10.0,23.46,43.48,0.85,1,5.0,17.0
room1,2025-11-01 20:14:00,15.0,16.0,10.0,23.46,43.48,1.0,1,5.0,17.0
room1,2025-11-01 20:14:00,15.0,17.0,10.0,23.48,43.49,0.78,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,18.0,10.0,23.46,43.5,0.78,1,5.0,17.0
room1,2025-11-01 20:14:00,13.0,13.0,9.0,23.48,43.48,0.93,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,16.0,11.0,23.48,43.5,0.56,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,17.0,11.0,23.46,43.48,0.93,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,17.0,10.0,23.46,43.47,1.07,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,18.0,10.0,23.46,43.49,1.3,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,18.0,11.0,23.46,43.47,1.3,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,17.0,11.0,23.48,43.52,0.78,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,17.0,10.0,23.48,43.5,0.56,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,17.0,10.0,23.48,43.5,1.37,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,18.0,10.0,23.48,43.48,0.93,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,18.0,11.0,23.48,43.47,1.07,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,18.0,10.0,23.46,43.49,1.15,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,19.0,10.0,23.48,43.47,1.22,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,18.0,10.0,23.48,43.48,1.22,1,5.0,17.0
room1,2025-11-01 20:14:00,17.0,19.0,11.0,23.46,43.45,0.93,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,18.0,10.0,23.49,43.47,0.78,1,5.0,17.0
room1,2025-11-01 20:14:00,16.0,17.0,10.0,23.48,43.54,0.85,1,5.0,17.0
room1,2025-11-01 20:15:00,15.0,17.0,10.0,23.48,43.52,0.93,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,19.0,11.0,23.48,43.5,0.93,1,5.0,13.0
room1,2025-11-01 20:15:00,17.0,18.0,11.0,23.49,43.53,1.22,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,17.0,11.0,23.46,43.57,1.07,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,18.0,10.0,23.46,43.49,0.85,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,16.0,11.0,23.48,43.51,0.56,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,15.0,11.0,23.49,43.5,1.0,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,15.0,10.0,23.48,43.49,0.85,1,5.0,13.0
room1,2025-11-01 20:15:00,13.0,13.0,9.0,23.48,43.51,0.78,1,5.0,13.0
room1,2025-11-01 20:15:00,14.0,14.0,10.0,23.46,43.52,0.93,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,17.0,10.0,23.46,43.51,0.93,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,17.0,9.0,23.48,43.48,1.3,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,16.0,11.0,23.49,43.48,1.52,1,5.0,13.0
room1,2025-11-01 20:15:00,14.0,14.0,10.0,23.46,43.5,1.3,1,5.0,13.0
room1,2025-11-01 20:15:00,17.0,18.0,11.0,23.48,43.53,0.93,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,16.0,10.0,23.46,43.55,0.78,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,16.0,10.0,23.46,43.51,1.52,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,17.0,10.0,23.46,43.45,0.78,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,18.0,9.0,23.46,43.52,1.0,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,18.0,9.0,23.49,43.48,1.37,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,18.0,10.0,23.48,43.51,1.0,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,19.0,10.0,23.46,43.49,1.44,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,16.0,10.0,23.48,43.51,1.22,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,19.0,10.0,23.48,43.53,1.15,1,5.0,13.0
room1,2025-11-01 20:15:00,17.0,18.0,10.0,23.46,43.5,0.78,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,17.0,10.0,23.46,43.54,0.85,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,17.0,10.0,23.49,43.49,0.85,1,5.0,13.0
room1,2025-11-01 20:15:00,15.0,16.0,10.0,23.48,43.5,1.0,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,19.0,10.0,23.48,43.49,0.85,1,5.0,13.0
room1,2025-11-01 20:15:00,16.0,19.0,10.0,23.48,43.55,0.93,1,5.0,13.0
room1,2025-11-01 20:16:00,17.0,20.0,10.0,23.48,43.5,0.93,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,19.0,10.0,23.46,43.48,1.15,1,5.0,16.0
room1,2025-11-01 20:16:00,18.0,20.0,11.0,23.48,43.47,0.93,1,5.0,16.0
room1,2025-11-01 20:16:00,18.0,20.0,11.0,23.48,43.48,0.85,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,18.0,10.0,23.48,43.47,0.78,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,11.0,23.46,43.48,1.0,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,10.0,23.49,43.5,1.3,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,10.0,23.48,43.49,0.78,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,10.0,23.49,43.49,1.15,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,18.0,10.0,23.48,43.5,1.0,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,10.0,23.46,43.45,0.85,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,17.0,10.0,23.48,43.48,1.67,1,5.0,16.0
room1,2025-11-01 20:16:00,18.0,19.0,11.0,23.49,43.48,0.7,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,10.0,23.48,43.49,1.37,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,11.0,23.46,43.45,0.78,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,18.0,11.0,23.48,43.49,0.85,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,17.0,10.0,23.48,43.47,1.52,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,17.0,10.0,23.48,43.49,0.93,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,19.0,10.0,23.48,43.46,0.78,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,18.0,10.0,23.48,43.43,0.85,1,5.0,16.0
room1,2025-11-01 20:16:00,16.0,18.0,10.0,23.49,43.45,1.44,1,5.0,16.0
room1,2025-11-01 20:16:00,14.0,16.0,9.0,23.49,43.45,0.93,1,5.0,16.0
room1,2025-11-01 20:16:00,18.0,18.0,9.0,23.48,43.43,1.37,1,5.0,16.0
room1,2025-11-01 20:16:00,14.0,17.0,10.0,23.45,43.48,0.7,1,5.0,16.0
room1,2025-11-01 20:16:00,14.0,16.0,9.0,23.46,43.44,1.22,1,5.0,16.0
room1,2025-11-01 20:16:00,15.0,17.0,9.0,23.48,43.45,1.59,1,5.0,16.0
room1,2025-11-01 20:16:00,15.0,17.0,9.0,23.45,43.42,1.3,1,5.0,16.0
room1,2025-11-01 20:16:00,17.0,17.0,10.0,23.51,43.49,0.63,1,5.0,16.0
room1,2025-11-01 20:16:00,15.0,17.0,10.0,23.46,43.44,1.0,1,5.0,16.0
room1,2025-11-01 20:16:00,14.0,17.0,10.0,23.49,43.42,1.0,1,5.0,16.0
room1,2025-11-01 20:17:00,14.0,14.0,9.0,23.49,43.47,1.0,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,9.0,23.48,43.42,1.0,1,5.0,17.0
room1,2025-11-01 20:17:00,19.0,19.0,9.0,23.48,43.39,0.63,1,5.0,17.0
room1,2025-11-01 20:17:00,17.0,17.0,8.0,23.49,43.43,0.93,1,5.0,17.0
room1,2025-11-01 20:17:00,17.0,17.0,8.0,23.51,43.43,0.93,1,5.0,17.0
room1,2025-11-01 20:17:00,16.0,16.0,8.0,23.49,43.43,0.85,1,5.0,17.0
room1,2025-11-01 20:17:00,15.0,15.0,9.0,23.49,43.41,0.93,1,5.0,17.0
room1,2025-11-01 20:17:00,17.0,17.0,8.0,23.46,43.42,1.37,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,8.0,23.48,43.42,1.3,1,5.0,17.0
room1,2025-11-01 20:17:00,15.0,15.0,9.0,23.48,43.42,1.15,1,5.0,17.0
room1,2025-11-01 20:17:00,15.0,15.0,9.0,23.46,43.42,1.07,1,5.0,17.0
room1,2025-11-01 20:17:00,15.0,15.0,9.0,23.46,43.43,1.07,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.46,43.44,1.07,1,5.0,17.0
room1,2025-11-01 20:17:00,15.0,15.0,8.0,23.45,43.41,0.93,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,8.0,23.48,43.42,0.93,1,5.0,17.0
room1,2025-11-01 20:17:00,16.0,17.0,10.0,23.49,43.37,1.44,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.46,43.41,1.0,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.49,43.37,1.37,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.45,43.4,0.93,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,10.0,23.48,43.36,1.0,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,10.0,23.49,43.35,0.78,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.48,43.4,1.52,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,8.0,23.49,43.41,0.7,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,10.0,23.49,43.39,0.63,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.48,43.37,0.85,1,5.0,17.0
room1,2025-11-01 20:17:00,13.0,13.0,9.0,23.46,43.36,1.3,1,5.0,17.0
room1,2025-11-01 20:17:00,15.0,16.0,10.0,23.46,43.37,1.15,1,5.0,17.0
room1,2025-11-01 20:17:00,16.0,17.0,10.0,23.46,43.35,0.7,1,5.0,17.0
room1,2025-11-01 20:17:00,16.0,17.0,10.0,23.49,43.38,1.3,1,5.0,17.0
room1,2025-11-01 20:17:00,14.0,14.0,9.0,23.49,43.36,0.78,1,5.0,17.0
room1,2025-11-01 20:18:00,16.0,16.0,10.0,23.46,43.34,0.78,1,5.0,15.0
room1,2025-11-01 20:18:00,17.0,17.0,11.0,23.48,43.41,0.93,1,5.0,15.0
room1,2025-11-01 20:18:00,17.0,18.0,11.0,23.49,43.39,0.93,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,17.0,10.0,23.51,43.34,1.22,1,5.0,15.0
room1,2025-11-01 20:18:00,19.0,20.0,10.0,23.48,43.42,1.0,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,16.0,10.0,23.46,43.37,0.63,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,16.0,10.0,23.48,43.39,1.3,1,5.0,15.0
room1,2025-11-01 20:18:00,15.0,17.0,9.0,23.46,43.35,1.3,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,17.0,10.0,23.48,43.34,0.7,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,18.0,9.0,23.48,43.35,0.85,1,5.0,15.0
room1,2025-11-01 20:18:00,18.0,20.0,9.0,23.46,43.42,1.3,1,5.0,15.0
room1,2025-11-01 20:18:00,19.0,20.0,10.0,23.46,43.42,1.37,1,5.0,15.0
room1,2025-11-01 20:18:00,19.0,20.0,10.0,23.48,43.38,0.85,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,16.0,10.0,23.46,43.38,1.07,1,5.0,15.0
room1,2025-11-01 20:18:00,16.0,16.0,10.0,23.48,43.38,0.85,1,5.0,15.0
room1,2025-11-01 20:18:00,17.0,17.0,9.0,23.48,43.36,0.93,1,5.0,15.0
room1,2025-11-01 20:18:00,15.0,15.0,9.0,23.49,43.38,1.3,1,5.0,15.0
room1,2025-11-01 20:18:00,18.0,18.0,9.0,23.48,43.37,1.07,1,5.0,15.0
room1,2025-11-01 20:18:00,18.0,18.0,9.0,23.48,43.38,0.78,1,5.0,15.0
room1,2025-11-01 20:18:00,18.0,18.0,9.0,23.48,43.38,1.22,1,5.0,15.0
room1,2025-11-01 20:18:00,18.0,19.0,9.0,23.49,43.4,1.3,1,5.0,15.0
room1,2025-11-01 20:18:00,15.0,15.0,9.0,23.49,43.38,1.07,1,5.0,15.0
room1,2025-11-01 20:18:00,13.0,13.0,8.0,23.49,43.38,1.22,1,5.0,15.0
room1,2025-11-01 20:18:00,17.0,17.0,9.0,23.51,43.37,0.78,1,5.0,15.0
room1,2025-11-01 20:18:00,14.0,14.0,9.0,23.46,43.33,1.15,1,5.0,15.0
room1,2025-11-01 20:18:00,14.0,14.0,9.0,23.49,43.37,1.15,1,5.0,15.0
room1,2025-11-01 20:18:00,14.0,14.0,9.0,23.48,43.33,1.3,1,5.0,15.0
room1,2025-11-01 20:18:00,13.0,13.0,8.0,23.49,43.39,0.56,1,5.0,15.0
room1,2025-11-01 20:18:00,18.0,18.0,9.0,23.45,43.42,1.0,1,5.0,15.0
room1,2025-11-01 20:18:00,15.0,15.0,9.0,23.49,43.34,1.15,1,5.0,15.0
room1,2025-11-01 20:19:00,12.0,12.0,8.0,23.48,43.35,1.44,1,5.0,18.0
room1,2025-11-01 20:19:00,12.0,12.0,8.0,23.49,43.38,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,14.0,14.0,9.0,23.48,43.35,0.85,1,5.0,18.0
room1,2025-11-01 20:19:00,14.0,14.0,9.0,23.49,43.37,1.37,1,5.0,18.0
room1,2025-11-01 20:19:00,13.0,13.0,8.0,23.48,43.37,1.0,1,5.0,18.0
room1,2025-11-01 20:19:00,14.0,14.0,10.0,23.46,43.39,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,17.0,17.0,10.0,23.48,43.37,0.85,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,10.0,23.48,43.37,1.37,1,5.0,18.0
room1,2025-11-01 20:19:00,17.0,17.0,10.0,23.46,43.39,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,10.0,23.46,43.4,1.15,1,5.0,18.0
room1,2025-11-01 20:19:00,13.0,13.0,9.0,23.46,43.38,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,14.0,14.0,9.0,23.46,43.33,1.0,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,10.0,23.49,43.39,0.85,1,5.0,18.0
room1,2025-11-01 20:19:00,17.0,17.0,11.0,23.51,43.33,1.22,1,5.0,18.0
room1,2025-11-01 20:19:00,13.0,13.0,8.0,23.49,43.34,0.85,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,10.0,23.48,43.37,1.44,1,5.0,18.0
room1,2025-11-01 20:19:00,18.0,18.0,11.0,23.48,43.33,1.15,1,5.0,18.0
room1,2025-11-01 20:19:00,15.0,15.0,9.0,23.49,43.39,0.85,1,5.0,18.0
room1,2025-11-01 20:19:00,15.0,15.0,9.0,23.49,43.37,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,9.0,23.46,43.37,1.15,1,5.0,18.0
room1,2025-11-01 20:19:00,15.0,15.0,9.0,23.48,43.34,1.3,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,9.0,23.48,43.33,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,15.0,15.0,9.0,23.46,43.39,0.63,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,9.0,23.49,43.37,1.0,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,9.0,23.48,43.32,0.78,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,9.0,23.49,43.33,1.15,1,5.0,18.0
room1,2025-11-01 20:19:00,16.0,16.0,10.0,23.48,43.37,0.93,1,5.0,18.0
room1,2025-11-01 20:19:00,14.0,14.0,9.0,23.48,43.37,0.78,1,5.0,18.0
room1,2025-11-01 20:19:00,17.0,17.0,10.0,23.49,43.38,1.0,1,5.0,18.0
room1,2025-11-01 20:19:00,15.0,15.0,9.0,23.48,43.37,1.15,1,5.0,18.0
room1,2025-11-01 20:20:00,14.0,15.0,9.0,23.48,43.34,1.52,1,5.0,12.0
